julian_day,temperature
2456845,1360.4004 
2456846,1360.3082 
2456847,1360.5190 
2456848,1360.9059 
2456849,1361.1971 
2456850,1361.3289 
2456851,1361.3748 
2456852,1361.4127 
2456853,1361.3768 
2456854,1361.3080 
2456855,1361.2241 
2456856,1361.1222 
2456857,1361.0227 
2456858,1360.8910 
2456859,1360.7785 
2456860,1360.7824 
2456861,1360.8946 
2456862,1360.9675 
2456863,1360.9502 
2456864,1361.0008 
2456865,1361.1154 
2456866,1361.2638 
2456867,1361.4280 
2456868,1361.5810 
2456869,1361.6916 
2456870,1361.7769 
2456871,1361.8776 
2456872,1361.8379 
2456873,1361.7163 
2456874,1361.7149 
2456875,1361.6738 
2456876,1361.5611 
2456877,1361.4697 
2456878,1361.3042 
2456879,1361.1623 
2456880,1361.1072 
2456881,1361.0888 
2456882,1361.0850 
2456883,1361.0552 
2456884,1360.9919 
2456885,1360.8504 
2456886,1360.7696 
2456887,1360.8438 
2456888,1360.9381 
2456889,1361.0224 
2456890,1361.0384 
2456891,1361.0363 
2456892,1361.1387 
2456893,1361.2710 
2456894,1361.2887 
2456895,1361.2087 
2456896,1361.2194 
2456897,1361.3426 
2456898,1361.3816 
2456899,1361.3120 
2456900,1361.2837 
2456901,1361.2794 
2456902,1361.2721 
2456903,1361.2205 
2456904,1361.1746 
2456905,1361.2586 
2456906,1361.3146 
2456907,1361.2680 
2456908,1361.1334 
2456909,1360.9000 
2456910,1360.7591 
2456911,1360.8134 
2456912,1361.0290 
2456913,1361.3047 
2456914,1361.4994 
2456915,1361.5944 
2456916,1361.6294 
2456917,1361.5728 
2456918,1361.5174 
2456919,1361.5240 
2456920,1361.5497 
2456921,1361.5347 
2456922,1361.4629 
2456923,1361.3522 
2456924,1361.2263 
2456925,1361.0603 
2456926,1360.8391 
2456927,1360.7226 
2456928,1360.8602 
2456929,1361.0794 
2456930,1361.3156 
2456931,1361.5141 
2456932,1361.5228 
2456933,1361.5033 
2456934,1361.5423 
2456935,1361.6320 
2456936,1361.7212 
2456937,1361.7335 
2456938,1361.7238 
2456939,1361.6222 
2456940,1361.5050 
2456941,1361.4544 
2456942,1361.3532 
2456943,1361.2589 
2456944,1361.1935 
2456945,1361.1317 
2456946,1361.1191 
2456947,1361.2154 
2456948,1361.3540 
2456949,1361.3324 
2456950,1360.9585 
2456951,1360.3220 
2456952,1359.6364 
2456953,1359.0459 
2456954,1358.8698 
2456955,1359.1484 
2456956,1359.6334 
2456957,1360.1416 
2456958,1360.6878 
2456959,1361.0726 
2456960,1361.2592 
2456961,1361.4032 
2456962,1361.4626 
2456963,1361.4088 
2456964,1361.2718 
2456965,1361.2484 
2456966,1361.3335 
2456967,1361.3834 
2456968,1361.4205 
2456969,1361.4076 
2456970,1361.3298 
2456971,1361.2910 
2456972,1361.2773 
2456973,1361.3206 
2456974,1361.5523 
2456975,1361.9087 
2456976,1362.1276 
2456977,1362.0743 
2456978,1361.7896 
2456979,1361.4512 
2456980,1361.2092 
2456981,1361.1295 
2456982,1361.1631 
2456983,1361.1412 
2456984,1361.1068 
2456985,1361.2160 
2456986,1361.3239 
2456987,1361.3136 
2456988,1361.2781 
2456989,1361.1985 
2456990,1361.1013 
2456991,1361.0417 
2456992,1360.9777 
2456993,1360.9254 
2456994,1360.9074 
2456995,1360.9968 
2456996,1361.1687 
2456997,1361.3042 
2456998,1361.3491 
2456999,1361.3310 
2457000,1361.3482 
2457001,1361.4015 
2457002,1361.5067 
2457003,1361.6244 
2457004,1361.7064 
2457005,1361.7760 
2457006,1361.7170 
2457007,1361.4160 
2457008,1361.0028 
2457009,1360.5651 
2457010,1360.3654 
2457011,1360.5850 
2457012,1360.9295 
2457013,1361.2616 
2457014,1361.5526 
2457015,1361.7124 
2457016,1361.6635 
2457017,1361.5060 
2457018,1361.4035 
2457019,1361.3798 
2457020,1361.3924 
2457021,1361.2984 
2457022,1361.1970 
2457023,1361.0884 
2457024,1360.8713 
2457025,1360.6679 
2457026,1360.5980 
2457027,1360.7115 
2457028,1360.9827 
2457029,1361.3830 
2457030,1361.7111 
2457031,1361.7577 
2457032,1361.7339 
2457033,1361.7389 
2457034,1361.6692 
2457035,1361.6894 
2457036,1361.8046 
2457037,1361.8918 
2457038,1361.9239 
2457039,1361.8721 
2457040,1361.7606 
2457041,1361.5568 
2457042,1361.3311 
2457043,1361.2541 
2457044,1361.2705 
2457045,1361.3099 
2457046,1361.2972 
2457047,1361.1967 
2457048,1361.1060 
2457049,1360.9043 
2457050,1360.7702 
2457051,1360.9440 
2457052,1361.2164 
2457053,1361.4634 
2457054,1361.6411 
2457055,1361.7095 
2457056,1361.7654 
2457057,1361.8400 
2457058,1361.9034 
2457059,1361.9775 
2457060,1361.9922 
2457061,1361.9266 
2457062,1361.8568 
2457063,1361.8401 
2457064,1361.8416 
2457065,1361.7862 
2457066,1361.6703 
2457067,1361.5360 
2457068,1361.4076 
2457069,1361.3208 
2457070,1361.2870 
2457071,1361.3124 
2457072,1361.4079 
2457073,1361.4709 
2457074,1361.4223 
2457075,1361.3669 
2457076,1361.3551 
2457077,1361.4033 
2457078,1361.4918 
2457079,1361.5739 
2457080,1361.6377 
2457081,1361.6264 
2457082,1361.6320 
2457083,1361.6646 
2457084,1361.6753 
2457085,1361.7747 
2457086,1361.8827 
2457087,1361.8674 
2457088,1361.8357 
2457089,1361.7888 
2457090,1361.6726 
2457091,1361.5126 
2457092,1361.3097 
2457093,1361.0823 
2457094,1360.9126 
2457095,1360.8982 
2457096,1360.9080 
2457097,1360.9186 
2457098,1360.9997 
2457099,1361.1130 
2457100,1361.1822 
2457101,1361.1596 
2457102,1361.1264 
2457103,1361.1843 
2457104,1361.2659 
2457105,1361.3417 
2457106,1361.3996 
2457107,1361.3736 
2457108,1361.4127 
2457109,1361.4775 
2457110,1361.4317 
2457111,1361.4156 
2457112,1361.5228 
2457113,1361.6623 
2457114,1361.7264 
2457115,1361.7126 
2457116,1361.7357 
2457117,1361.7160 
2457118,1361.5583 
2457119,1361.4011 
2457120,1361.2852 
2457121,1361.2347 
2457122,1361.2563 
2457123,1361.2737 
2457124,1361.2828 
2457125,1361.2880 
2457126,1361.2369 
2457127,1361.1473 
2457128,1361.0301 
2457129,1360.9130 
2457130,1360.9881 
2457131,1361.1576 
2457132,1361.2738 
2457133,1361.4686 
2457134,1361.6506 
2457135,1361.7457 
2457136,1361.7634 
2457137,1361.6453 
2457138,1361.5267 
2457139,1361.4959 
2457140,1361.5075 
2457141,1361.5146 
2457142,1361.4626 
2457143,1361.4308 
2457144,1361.4182 
2457145,1361.3459 
2457146,1361.1909 
2457147,1361.0306 
2457148,1360.9823 
2457149,1361.0226 
2457150,1361.0409 
2457151,1360.9980 
2457152,1360.9295 
2457153,1360.8855 
2457154,1360.9431 
2457155,1361.0319 
2457156,1361.1628 
2457157,1361.3561 
2457158,1361.5434 
2457159,1361.6357 
2457160,1361.6014 
2457161,1361.5732 
2457162,1361.5868 
2457163,1361.5614 
2457164,1361.4538 
2457165,1361.3350 
2457166,1361.2460 
2457167,1361.1928 
2457168,1361.1977 
2457169,1361.2444 
2457170,1361.2949 
2457171,1361.2926 
2457172,1361.2254 
2457173,1361.1512 
2457174,1361.1512 
2457175,1361.2157 
2457176,1361.3183 
2457177,1361.4655 
2457178,1361.5827 
2457179,1361.6077 
2457180,1361.5857 
2457181,1361.5034 
2457182,1361.4653 
2457183,1361.5424 
2457184,1361.6334 
2457185,1361.7305 
2457186,1361.7534 
2457187,1361.6871 
2457188,1361.5231 
2457189,1361.3174 
2457190,1361.2014 
2457191,1361.0535 
2457192,1360.7624 
2457193,1360.4704 
2457194,1360.2590 
2457195,1360.1677 
2457196,1360.2051 
2457197,1360.3185 
2457198,1360.5392 
2457199,1360.7430 
2457200,1360.8936 
2457201,1361.0207 
2457202,1361.1290 
2457203,1361.2844 
2457204,1361.3844 
2457205,1361.3726 
2457206,1361.3650 
2457207,1361.3887 
2457208,1361.4164 
2457209,1361.3420 
2457210,1361.2218 
2457211,1361.1965 
2457212,1361.2323 
2457213,1361.2944 
2457214,1361.2898 
2457215,1361.2763 
2457216,1361.3219 
2457217,1361.3724 
2457218,1361.3927 
2457219,1361.3628 
2457220,1361.3251 
2457221,1361.2777 
2457222,1361.2098 
2457223,1361.1047 
2457224,1361.0263 
2457225,1361.0321 
2457226,1361.0502 
2457227,1361.0452 
2457228,1361.0475 
2457229,1361.0440 
2457230,1361.0438 
2457231,1361.1372 
2457232,1361.2906 
2457233,1361.4255 
2457234,1361.5030 
2457235,1361.4951 
2457236,1361.4402 
2457237,1361.4109 
2457238,1361.4111 
2457239,1361.3374 
2457240,1361.1200 
2457241,1360.8469 
2457242,1360.6195 
2457243,1360.5271 
2457244,1360.6033 
2457245,1360.7887 
2457246,1360.9991 
2457247,1361.1643 
2457248,1361.1592 
2457249,1361.0472 
2457250,1360.9973 
2457251,1360.9766 
2457252,1360.9758 
2457253,1360.9908 
2457254,1360.9906 
2457255,1360.9337 
2457256,1360.7845 
2457257,1360.5430 
2457258,1360.3182 
2457259,1360.2096 
2457260,1360.3190 
2457261,1360.6401 
2457262,1360.9870 
2457263,1361.2320 
2457264,1361.3347 
2457265,1361.3316 
2457266,1361.3189 
2457267,1361.2834 
2457268,1361.1992 
2457269,1361.1352 
2457270,1361.1036 
2457271,1361.0701 
2457272,1361.0524 
2457273,1361.0276 
2457274,1360.9734 
2457275,1360.9100 
2457276,1360.8677 
2457277,1360.7574 
2457278,1360.6548 
2457279,1360.7587 
2457280,1360.8882 
2457281,1360.8876 
2457282,1360.7841 
2457283,1360.7233 
2457284,1360.7375 
2457285,1360.8458 
2457286,1361.0379 
2457287,1361.1692 
2457288,1361.1871 
2457289,1361.1423 
2457290,1361.0376 
2457291,1360.7626 
2457292,1360.5258 
2457293,1360.4970 
2457294,1360.4996 
2457295,1360.5407 
2457296,1360.7091 
2457297,1360.8746 
2457298,1360.9217 
2457299,1360.9281 
2457300,1360.9274 
2457301,1360.9251 
2457302,1360.8996 
2457303,1360.8457 
2457304,1360.8211 
2457305,1360.8490 
2457306,1360.8971 
2457307,1360.9401 
2457308,1360.9532 
2457309,1361.0048 
2457310,1361.1244 
2457311,1361.1679 
2457312,1361.1915 
2457313,1361.3294 
2457314,1361.4719 
2457315,1361.4797 
2457316,1361.4104 
2457317,1361.3522 
2457318,1361.3388 
2457319,1361.3973 
2457320,1361.4208 
2457321,1361.3505 
2457322,1361.2757 
2457323,1361.2639 
2457324,1361.2069 
2457325,1361.1032 
2457326,1360.9364 
2457327,1360.6731 
2457328,1360.4527 
2457329,1360.3242 
2457330,1360.3856 
2457331,1360.6131 
2457332,1360.8163 
2457333,1361.0244 
2457334,1361.1584 
2457335,1361.1750 
2457336,1361.1834 
2457337,1361.1596 
2457338,1361.1776 
2457339,1361.2726 
2457340,1361.4290 
2457341,1361.5794 
2457342,1361.6406 
2457343,1361.6373 
2457344,1361.5616 
2457345,1361.4629 
2457346,1361.4801 
2457347,1361.5398 
2457348,1361.4995 
2457349,1361.4582 
2457350,1361.4303 
2457351,1361.3364 
2457352,1361.2152 
2457353,1361.1265 
2457354,1361.0917 
2457355,1361.0799 
2457356,1361.0647 
2457357,1361.0422 
2457358,1361.0371 
2457359,1361.0585 
2457360,1361.1104 
2457361,1361.1354 
2457362,1361.1291 
2457363,1361.1135 
2457364,1361.0825 
2457365,1361.0678 
2457366,1361.1166 
2457367,1361.2263 
2457368,1361.3359 
2457369,1361.4312 
2457370,1361.4935 
2457371,1361.4098 
2457372,1361.1939 
2457373,1361.0051 
2457374,1360.9098 
2457375,1360.8995 
2457376,1360.9041 
2457377,1360.9201 
2457378,1361.0438 
2457379,1361.1947 
2457380,1361.2024 
2457381,1361.0787 
2457382,1360.8927 
2457383,1360.7905 
2457384,1360.7851 
2457385,1360.7940 
2457386,1360.9338 
2457387,1361.0790 
2457388,1361.1630 
2457389,1361.2033 
2457390,1361.1596 
2457391,1361.0512 
2457392,1360.9938 
2457393,1361.0196 
2457394,1361.0912 
2457395,1361.1301 
2457396,1361.1150 
2457397,1361.1184 
2457398,1361.0931 
2457399,1361.0375 
2457400,1361.0068 
2457401,1361.0110 
2457402,1361.0544 
2457403,1361.1007 
2457404,1361.1426 
2457405,1361.1982 
2457406,1361.2590 
2457407,1361.2928 
2457408,1361.2431 
2457409,1361.1190 
2457410,1361.0264 
2457411,1360.9844 
2457412,1360.9894 
2457413,1361.0301 
2457414,1361.0419 
2457415,1360.9524 
2457416,1360.8958 
2457417,1360.9131 
2457418,1360.8734 
2457419,1360.8571 
2457420,1360.9358 
2457421,1361.0534 
2457422,1361.1651 
2457423,1361.2027 
2457424,1361.2057 
2457425,1361.2205 
2457426,1361.1987 
2457427,1361.1532 
2457428,1361.1362 
2457429,1361.1609 
2457430,1361.1703 
2457431,1361.1545 
2457432,1361.1274 
2457433,1361.1711 
2457434,1361.2590 
2457435,1361.2387 
2457436,1361.1056 
2457437,1360.9765 
2457438,1360.9104 
2457439,1360.9042 
2457440,1360.9779 
2457441,1361.0867 
2457442,1361.1537 
2457443,1361.1251 
2457444,1361.0452 
2457445,1360.9766 
2457446,1360.8988 
2457447,1360.8440 
2457448,1360.8702 
2457449,1360.9884 
2457450,1361.1069 
2457451,1361.1478 
2457452,1361.1195 
2457453,1361.0771 
2457454,1361.0556 
2457455,1361.0509 
2457456,1361.0634 
2457457,1361.0856 
2457458,1361.1271 
2457459,1361.1420 
2457460,1361.0716 
2457461,1360.9864 
2457462,1360.9338 
2457463,1360.8952 
2457464,1360.9046 
2457465,1360.9502 
2457466,1360.9543 
2457467,1360.9071 
2457468,1360.8563 
2457469,1360.8152 
2457470,1360.7726 
2457471,1360.7727 
2457472,1360.8181 
2457473,1360.8193 
2457474,1360.8161 
2457475,1360.7902 
2457476,1360.7211 
2457477,1360.6685 
2457478,1360.6703 
2457479,1360.6853 
2457480,1360.7234 
2457481,1360.7732 
2457482,1360.8058 
2457483,1360.8358 
2457484,1360.8701 
2457485,1360.8841 
2457486,1360.9083 
2457487,1360.8905 
2457488,1360.7905 
2457489,1360.5462 
2457490,1360.3428 
2457491,1360.1849 
2457492,1360.1674 
2457493,1360.1976 
2457494,1360.2962 
2457495,1360.5020 
2457496,1360.7365 
2457497,1360.9335 
2457498,1360.9831 
2457499,1360.8516 
2457500,1360.7756 
2457501,1360.7586 
2457502,1360.7563 
2457503,1360.7541 
2457504,1360.8357 
2457505,1360.8441 
2457506,1360.8383 
2457507,1360.8274 
2457508,1360.8732 
2457509,1360.8032 
2457510,1360.7988 
2457511,1360.9186 
2457512,1360.9948 
2457513,1361.0228 
2457514,1361.0108 
2457515,1360.9881 
2457516,1360.9139 
2457517,1360.8896 
2457518,1360.8340 
2457519,1360.7995 
2457520,1360.7945 
2457521,1360.8009 
2457522,1360.9625 
2457523,1361.0109 
2457524,1361.0070 
2457525,1360.8059 
2457526,1360.5876 
2457527,1360.4995 
2457528,1360.4473 
2457529,1360.3982 
2457530,1360.3961 
2457531,1360.5443 
2457532,1360.6402 
2457533,1360.7212 
2457534,1360.7854 
2457535,1360.7718 
2457536,1360.8173 
2457537,1360.8589 
2457538,1360.8960 
2457539,1360.8584 
2457540,1360.9259 
2457541,1361.0094 
2457542,1361.0541 
2457543,1361.0249 
2457544,1361.0028 
2457545,1360.9672 
2457546,1360.9427 
2457547,1360.9217 
2457548,1360.8955 
2457549,1360.8351 
2457550,1360.8825 
2457551,1360.9301 
2457552,1360.7963 
2457553,1360.7342 
2457554,1360.6959 
2457555,1360.6854 
2457556,1360.6475 
2457557,1360.7510 
2457558,1360.7680 
2457559,1360.7768 
2457560,1360.8344 
2457561,1360.8656 
2457562,1360.8253 
2457563,1360.7472 
2457564,1360.7752 
2457565,1360.7733 
2457566,1360.7681 
2457567,1360.7941 
2457568,1360.8102 
2457569,1360.8386 
2457570,1360.8623 
2457571,1360.8603 
2457572,1360.8437 
2457573,1360.8304 
2457574,1360.8705 
2457575,1360.8789 
2457576,1360.8791 
2457577,1360.9499 
2457578,1361.0107 
2457579,1361.1258 
2457580,1361.1294 
2457581,1361.1235 
2457582,1361.1369 
2457583,1361.0659 
2457584,1360.9883 
2457585,1360.7978 
2457586,1360.5110 
2457587,1360.4265 
2457588,1360.3398 
2457589,1360.3052 
2457590,1360.2593 
2457591,1360.4552 
2457592,1360.6489 
2457593,1360.7249 
2457594,1360.6881 
2457595,1360.7358 
2457596,1360.7495 
2457597,1360.7485 
2457598,1360.7756 
2457599,1360.7937 
2457600,1360.7823 
2457601,1360.7795 
2457602,1360.7783 
2457603,1360.7620 
2457604,1360.7751 
2457605,1360.7882 
2457606,1360.8165 
2457607,1360.7665 
2457608,1360.7770 
2457609,1360.9172 
2457610,1360.9699 
2457611,1360.9421 
2457612,1360.9011 
2457613,1360.7468 
2457614,1360.6521 
2457615,1360.6800 
2457616,1360.7385 
2457617,1360.7876 
2457618,1360.8367 
2457619,1360.8298 
2457620,1360.7834 
2457621,1360.7019 
2457622,1360.6678 
2457623,1360.7469 
2457624,1360.7267 
2457625,1360.8223 
2457626,1360.8729 
2457627,1360.8009 
2457628,1360.7064 
2457629,1360.7170 
2457630,1360.8149 
2457631,1360.9560 
2457632,1360.9791 
2457633,1360.9564 
2457634,1360.7193 
2457635,1360.5435 
2457636,1360.5091 
2457637,1360.5489 
2457638,1360.6056 
2457639,1360.6557 
2457640,1360.6391 
2457641,1360.6996 
2457642,1360.7353 
2457643,1360.8530 
2457644,1360.8796 
2457645,1360.8290 
2457646,1360.8412 
2457647,1360.8532 
2457648,1360.8326 
2457649,1360.7982 
2457650,1360.8202 
2457651,1360.8139 
2457652,1360.8823 
2457653,1360.8273 
2457654,1360.8562 
2457655,1360.8748 
2457656,1360.8609 
2457657,1360.8512 
2457658,1360.7664 
2457659,1360.8198 
2457660,1360.8654 
2457661,1360.8944 
2457662,1360.8048 
2457663,1360.8378 
2457664,1360.8766 
2457665,1360.9123 
2457666,1361.0122 
2457667,1360.9260 
2457668,1360.7614 
2457669,1360.7165 
2457670,1360.6639 
2457671,1360.5989 
2457672,1360.6552 
2457673,1360.7451 
2457674,1360.8020 
2457675,1360.7495 
2457676,1360.7183 
2457677,1360.7189 
2457678,1360.7121 
2457679,1360.7388 
2457680,1360.7623 
2457681,1360.7558 
2457682,1360.7994 
2457683,1360.7767 
2457684,1360.7319 
2457685,1360.7023 
2457686,1360.7068 
2457687,1360.7075 
2457688,1360.7378 
2457689,1360.7254 
2457690,1360.7248 
2457691,1360.7657 
2457692,1360.7951 
2457693,1360.8214 
2457694,1360.8745 
2457695,1360.8712 
2457696,1360.8460 
2457697,1360.8293 
2457698,1360.8076 
2457699,1360.8047 
2457700,1360.8040 
2457701,1360.7658 
2457702,1360.7327 
2457703,1360.7008 
2457704,1360.7057 
2457705,1360.7169 
2457706,1360.7133 
2457707,1360.7237 
2457708,1360.7285 
2457709,1360.7234 
2457710,1360.7626 
2457711,1360.7759 
2457712,1360.7663 
2457713,1360.7425 
2457714,1360.7173 
2457715,1360.6892 
2457716,1360.7043 
2457717,1360.6837 
2457718,1360.6651 
2457719,1360.6429 
2457720,1360.6161 
2457721,1360.6129 
2457722,1360.6291 
2457723,1360.6348 
2457724,1360.6757 
2457725,1360.7087 
2457726,1360.6735 
2457727,1360.5572 
2457728,1360.5813 
2457729,1360.6314 
2457730,1360.6822 
2457731,1360.6764 
2457732,1360.6363 
2457733,1360.6031 
2457734,1360.5990 
2457735,1360.5990 
2457736,1360.6408 
2457737,1360.6423 
2457738,1360.6431 
2457739,1360.6152 
2457740,1360.6020 
2457741,1360.5859 
2457742,1360.6213 
2457743,1360.6495 
2457744,1360.6503 
2457745,1360.6966 
2457746,1360.6731 
2457747,1360.6706 
2457748,1360.6959 
2457749,1360.7145 
2457750,1360.7206 
2457751,1360.7428 
2457752,1360.7244 
2457753,1360.7234 
2457754,1360.7337 
2457755,1360.7155 
2457756,1360.7072 
2457757,1360.7115 
2457758,1360.6708 
2457759,1360.6414 
2457760,1360.6180 
2457761,1360.6050 
2457762,1360.6050 
2457763,1360.6018 
2457764,1360.6272 
2457765,1360.5822 
2457766,1360.5927 
2457767,1360.6331 
2457768,1360.6212 
2457769,1360.6257 
2457770,1360.6139 
2457771,1360.6065 
2457772,1360.6299 
2457773,1360.6664 
2457774,1360.6962 
2457775,1360.6510 
2457776,1360.5716 
2457777,1360.6242 
2457778,1360.6249 
2457779,1360.5822 
2457780,1360.6142 
2457781,1360.6630 
2457782,1360.6752 
2457783,1360.6835 
2457784,1360.6670 
2457785,1360.6564 
2457786,1360.6231 
2457787,1360.6634 
2457788,1360.6780 
2457789,1360.6380 
2457790,1360.6115 
2457791,1360.5905 
2457792,1360.5767 
2457793,1360.5928 
2457794,1360.5629 
2457795,1360.5462 
2457796,1360.5551 
2457797,1360.5937 
2457798,1360.6521 
2457799,1360.7046 
2457800,1360.7166 
2457801,1360.7148 
2457802,1360.6921 
2457803,1360.6944 
2457804,1360.7314 
2457805,1360.8398 
2457806,1360.8477 
2457807,1360.8098 
2457808,1360.7757 
2457809,1360.7335 
2457810,1360.7215 
2457811,1360.7173 
2457812,1360.7287 
2457813,1360.6746 
2457814,1360.6947 
2457815,1360.7156 
2457816,1360.7151 
2457817,1360.6676 
2457818,1360.6468 
2457819,1360.6261 
2457820,1360.6138 
2457821,1360.5984 
2457822,1360.5903 
2457823,1360.5887 
2457824,1360.5814 
2457825,1360.5836 
2457826,1360.5871 
2457827,1360.5827 
2457828,1360.6009 
2457829,1360.6070 
2457830,1360.6003 
2457831,1360.6097 
2457832,1360.6290 
2457833,1360.6504 
2457834,1360.6612 
2457835,1360.6773 
2457836,1360.6728 
2457837,1360.6834 
2457838,1360.6819 
2457839,1360.6923 
2457840,1360.5815 
2457841,1360.4154 
2457842,1360.3654 
2457843,1360.2091 
2457844,1360.0502 
2457845,1360.0337 
2457846,1360.0454 
2457847,1360.2371 
2457848,1360.4500 
2457849,1360.5699 
2457850,1360.6453 
2457851,1360.6159 
2457852,1360.5809 
2457853,1360.6233 
2457854,1360.6765 
2457855,1360.6710 
2457856,1360.6572 
2457857,1360.6231 
2457858,1360.6316 
2457859,1360.6404 
2457860,1360.6471 
2457861,1360.6798 
2457862,1360.7605 
2457863,1360.8248 
2457864,1360.8074 
2457865,1360.7940 
2457866,1360.8117 
2457867,1360.8247 
2457868,1360.7825 
2457869,1360.7690 
2457870,1360.7462 
2457871,1360.7860 
2457872,1360.7882 
2457873,1360.7745 
2457874,1360.7411 
2457875,1360.6581 
2457876,1360.5892 
2457877,1360.5447 
2457878,1360.5303 
2457879,1360.5420 
2457880,1360.5837 
2457881,1360.6055 
2457882,1360.5956 
2457883,1360.5583 
2457884,1360.5647 
2457885,1360.5570 
2457886,1360.5973 
2457887,1360.5950 
2457888,1360.5992 
2457889,1360.6153 
2457890,1360.6805 
2457891,1360.7198 
2457892,1360.7372 
2457893,1360.7614 
2457894,1360.7878 
2457895,1360.7734 
2457896,1360.7634 
2457897,1360.7731 
2457898,1360.7687 
2457899,1360.7314 
2457900,1360.7305 
2457901,1360.7070 
2457902,1360.6908 
2457903,1360.6602 
2457904,1360.5838 
2457905,1360.5687 
2457906,1360.6433 
2457907,1360.6391 
2457908,1360.6701 
2457909,1360.6805 
2457910,1360.6750 
2457911,1360.6578 
2457912,1360.6579 
2457913,1360.6618 
2457914,1360.6729 
2457915,1360.6865 
2457916,1360.7148 
2457917,1360.7122 
2457918,1360.7016 
2457919,1360.7265 
2457920,1360.6775 
2457921,1360.6299 
2457922,1360.6479 
2457923,1360.6596 
2457924,1360.6946 
2457925,1360.7414 
2457926,1360.7574 
2457927,1360.7195 
2457928,1360.6810 
2457929,1360.6179 
2457930,1360.5575 
2457931,1360.5210 
2457932,1360.5248 
2457933,1360.5885 
2457934,1360.6216 
2457935,1360.6372 
2457936,1360.6469 
2457937,1360.6398 
2457938,1360.5991 
2457939,1360.5904 
2457940,1360.6018 
2457941,1360.6402 
2457942,1360.5569 
2457943,1360.3900 
2457944,1360.1724 
2457945,1360.0790 
2457946,1360.1176 
2457947,1360.2621 
2457948,1360.3669 
2457949,1360.5009 
2457950,1360.6351 
2457951,1360.7158 
2457952,1360.7146 
2457953,1360.6913 
2457954,1360.6841 
2457955,1360.6801 
2457956,1360.6492 
2457957,1360.6103 
2457958,1360.5858 
2457959,1360.6191 
2457960,1360.6269 
2457961,1360.6407 
2457962,1360.6390 
2457963,1360.6139 
2457964,1360.6010 
2457965,1360.5812 
2457966,1360.5772 
2457967,1360.6231 
2457968,1360.6904 
2457969,1360.6920 
2457970,1360.6513 
2457971,1360.5876 
2457972,1360.5661 
2457973,1360.5582 
2457974,1360.5991 
2457975,1360.6345 
2457976,1360.6620 
2457977,1360.6827 
2457978,1360.6725 
2457979,1360.6203 
2457980,1360.6000 
2457981,1360.6576 
2457982,1360.6211 
2457983,1360.4949 
2457984,1360.3371 
2457985,1360.2133 
2457986,1360.2175 
2457987,1360.3384 
2457988,1360.3724 
2457989,1360.4365 
2457990,1360.4819 
2457991,1360.5458 
2457992,1360.5493 
2457993,1360.5573 
2457994,1360.6048 
2457995,1360.7124 
2457996,1360.7551 
2457997,1360.5754 
2457998,1360.3222 
2457999,1360.0568 
2458000,1359.9473 
2458001,1359.3948 
2458002,1359.4565 
2458003,1359.6033 
2458004,1360.0157 
2458005,1360.4568 
2458006,1360.7048 
2458007,1360.7740 
2458008,1360.7739 
2458009,1360.6900 
2458010,1360.6390 
2458011,1360.5629 
2458012,1360.5225 
2458013,1360.5387 
2458014,1360.5975 
2458015,1360.6301 
2458016,1360.6614 
2458017,1360.6744 
2458018,1360.7169 
2458019,1360.6633 
2458020,1360.6197 
2458021,1360.6670 
2458022,1360.7519 
2458023,1360.7700 
2458024,1360.6969 
2458025,1360.5917 
2458026,1360.4922 
2458027,1360.4724 
2458028,1360.4762 
2458029,1360.5183 
2458030,1360.5788 
2458031,1360.6684 
2458032,1360.7231 
2458033,1360.7005 
2458034,1360.6860 
2458035,1360.6447 
2458036,1360.6307 
2458037,1360.6202 
2458038,1360.6179 
2458039,1360.6146 
2458040,1360.6082 
2458041,1360.6261 
2458042,1360.6385 
2458043,1360.6388 
2458044,1360.6389 
2458045,1360.6608 
2458046,1360.6470 
2458047,1360.6416 
2458048,1360.6860 
2458049,1360.7556 
2458050,1360.8169 
2458051,1360.8462 
2458052,1360.8342 
2458053,1360.8256 
2458054,1360.8008 
2458055,1360.7921 
2458056,1360.7867 
2458057,1360.7911 
2458058,1360.7942 
2458059,1360.7525 
2458060,1360.6831 
2458061,1360.6584 
2458062,1360.6167 
2458063,1360.5969 
2458064,1360.5901 
2458065,1360.5966 
2458066,1360.5826 
2458067,1360.5687 
2458068,1360.5985 
2458069,1360.5991 
2458070,1360.5911 
2458071,1360.5917 
2458072,1360.6650 
2458073,1360.6777 
2458074,1360.6528 
2458075,1360.6487 
2458076,1360.6981 
2458077,1360.7464 
2458078,1360.7772 
2458079,1360.7803 
2458080,1360.7918 
2458081,1360.7818 
2458082,1360.7525 
2458083,1360.7105 
2458084,1360.6110 
2458085,1360.6144 
2458086,1360.6422 
2458087,1360.6356 
2458088,1360.6163 
2458089,1360.5743 
2458090,1360.5636 
2458091,1360.5327 
2458092,1360.5395 
2458093,1360.5453 
2458094,1360.5493 
2458095,1360.5559 
2458096,1360.5726 
2458097,1360.5755 
2458098,1360.5834 
2458099,1360.6167 
2458100,1360.6203 
2458101,1360.6233 
2458102,1360.6138 
2458103,1360.6138 
2458104,1360.6386 
2458105,1360.6469 
2458106,1360.6475 
2458107,1360.6662 
2458108,1360.6766 
2458109,1360.6555 
2458110,1360.5842 
2458111,1360.5766 
2458112,1360.5724 
2458113,1360.5948 
2458114,1360.6276 
2458115,1360.6249 
